category,prefix_offset_decimal,prefix_offset_hex,string_offset_decimal,string_offset_hex,prefix_size,prefix_hex,length,string_end_hex,before_hex,after_hex,value
mechanic_symbol,11585454,0xB0C7AE,11585455,0xB0C7AF,1,20,32,0xB0C7CF,80 40 02 11 4D 44 46 5F 41 74 74 61 63 6B 55 70 52 61 74 69 6F 01 03 01 00 11 00 01 AB F0 FE 2B,8C 80 80 10 0E 01 D6 A7 B7 B1 0C 00 00 00 00 02 05 6A 06 F6 15 D2 01 0C 01 13 4D 6F 64 69 66 69,MAvatar_Bailu_00_Rank04_AttackUp
entity_selector,11585512,0xB0C7E8,11585513,0xB0C7E9,1,13,19,0xB0C7FC,74 74 61 63 6B 55 70 8C 80 80 10 0E 01 D6 A7 B7 B1 0C 00 00 00 00 02 05 6A 06 F6 15 D2 01 0C 01,02 00 80 80 80 80 40 09 4D 44 46 5F 4C 61 79 65 72 BE 15 18 01 06 01 00 01 01 04 11 00 02 87 D5,ModifierOwnerEntity
dynamic_field,11585539,0xB0C803,11585540,0xB0C804,1,09,9,0xB0C80D,15 D2 01 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 02 00 80 80 80 80 40,BE 15 18 01 06 01 00 01 01 04 11 00 02 87 D5 99 F3 02 D6 A7 B7 B1 0C 04 11 4D 44 46 5F 41 74 74,MDF_Layer
dynamic_field,11585573,0xB0C825,11585574,0xB0C826,1,11,17,0xB0C837,44 46 5F 4C 61 79 65 72 BE 15 18 01 06 01 00 01 01 04 11 00 02 87 D5 99 F3 02 D6 A7 B7 B1 0C 04,D5 19 0E 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 58 01 03 01 00 11 00,MDF_AttackUpRatio
entity_selector,11585596,0xB0C83C,11585597,0xB0C83D,1,13,19,0xB0C850,99 F3 02 D6 A7 B7 B1 0C 04 11 4D 44 46 5F 41 74 74 61 63 6B 55 70 52 61 74 69 6F D5 19 0E 0C 01,58 01 03 01 00 11 00 01 87 D5 99 F3 02 19 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 52 65 76 69,ModifierOwnerEntity
mechanic_symbol,11585629,0xB0C85D,11585630,0xB0C85E,1,19,25,0xB0C877,4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 58 01 03 01 00 11 00 01 87 D5 99 F3 02,80 80 80 10 06 05 6A 00 07 78 8B 01 02 A8 0F 0E 38 04 04 9C 02 0C 0C 01 06 43 61 73 74 65 72 D2,MAvatar_Bailu_Revive_Mark
entity_selector,11585679,0xB0C88F,11585680,0xB0C890,1,06,6,0xB0C896,69 76 65 5F 4D 61 72 6B 80 80 80 10 06 05 6A 00 07 78 8B 01 02 A8 0F 0E 38 04 04 9C 02 0C 0C 01,D2 01 9C 02 0C 0C 01 06 43 61 73 74 65 72 04 02 EC 10 00 04 A8 0F 06 AD 01 1C 0C 01 13 4D 6F 64,Caster
entity_selector,11585693,0xB0C89D,11585694,0xB0C89E,1,06,6,0xB0C8A4,6A 00 07 78 8B 01 02 A8 0F 0E 38 04 04 9C 02 0C 0C 01 06 43 61 73 74 65 72 D2 01 9C 02 0C 0C 01,04 02 EC 10 00 04 A8 0F 06 AD 01 1C 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69,Caster
entity_selector,11585714,0xB0C8B2,11585715,0xB0C8B3,1,13,19,0xB0C8C6,73 74 65 72 D2 01 9C 02 0C 0C 01 06 43 61 73 74 65 72 04 02 EC 10 00 04 A8 0F 06 AD 01 1C 0C 01,0A 00 00 02 C9 1B 8E 03 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 0E 09,ModifierOwnerEntity
entity_selector,11585744,0xB0C8D0,11585745,0xB0C8D1,1,13,19,0xB0C8E4,0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 0A 00 00 02 C9 1B 8E 03 0C 01,0E 09 44 69 65 5F 4C 69 6D 62 6F 00 A4 E1 F5 51 01 C1 1C FA 78 04 22 41 76 61 74 61 72 5F 42 61,ModifierOwnerEntity
other,11585765,0xB0C8E5,11585766,0xB0C8E6,1,09,9,0xB0C8EF,79 0A 00 00 02 C9 1B 8E 03 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 0E,00 A4 E1 F5 51 01 C1 1C FA 78 04 22 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65,Die_Limbo
other,11585785,0xB0C8F9,11585786,0xB0C8FA,1,04,4,0xB0C8FE,4F 77 6E 65 72 45 6E 74 69 74 79 0E 09 44 69 65 5F 4C 69 6D 62 6F 00 A4 E1 F5 51 01 C1 1C FA 78,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C 5F 52 65 76 69 76 65 0C,"""Ava"
mechanic_symbol,11585786,0xB0C8FA,11585787,0xB0C8FB,1,22,34,0xB0C91D,77 6E 65 72 45 6E 74 69 74 79 0E 09 44 69 65 5F 4C 69 6D 62 6F 00 A4 E1 F5 51 01 C1 1C FA 78 04,0C 01 06 43 61 73 74 65 72 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04,Avatar_Bailu_00_InsertSkill_Revive
entity_selector,11585823,0xB0C91F,11585824,0xB0C920,1,06,6,0xB0C926,61 72 5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C 5F 52 65 76 69 76 65 0C 01,0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 04 D2 01 12 41 76 61 74 61,Caster
entity_selector,11585832,0xB0C928,11585833,0xB0C929,1,13,19,0xB0C93C,30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C 5F 52 65 76 69 76 65 0C 01 06 43 61 73 74 65 72 0C 01,04 04 D2 01 12 41 76 61 74 61 72 52 65 76 69 76 65 4F 74 68 65 72 73 0F 01 01 01 03 04 01 03 01,ModifierOwnerEntity
other,11585856,0xB0C940,11585857,0xB0C941,1,12,18,0xB0C953,43 61 73 74 65 72 0C 01 13 4D 6F 64 69 66 69 65 72 4F 77 6E 65 72 45 6E 74 69 74 79 04 04 D2 01,0F 01 01 01 03 04 01 03 01 00 11 00 01 BC D8 AA 97 07 05 A4 01 00 01 2C 05 1A 4D 41 76 61 74 61,AvatarReviveOthers
mechanic_symbol,11585900,0xB0C96C,11585901,0xB0C96D,1,1A,26,0xB0C987,65 4F 74 68 65 72 73 0F 01 01 01 03 04 01 03 01 00 11 00 01 BC D8 AA 97 07 05 A4 01 00 01 2C 05,B4 6B 05 17 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 48 65 61 6C 5F 4D 61 72 6B CC 6F 05 18 4D,MAvatar_Bailu_Revive_Ready
mechanic_symbol,11585930,0xB0C98A,11585931,0xB0C98B,1,17,23,0xB0C9A2,2C 05 1A 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 52 65 76 69 76 65 5F 52 65 61 64 79 B4 6B 05,CC 6F 05 18 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 D8 78 05 1C,MAvatar_Bailu_Heal_Mark
mechanic_symbol,11585957,0xB0C9A5,11585958,0xB0C9A6,1,18,24,0xB0C9BE,64 79 B4 6B 05 17 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 48 65 61 6C 5F 4D 61 72 6B CC 6F 05,D8 78 05 1C 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 5F 53 75 62,MAvatar_Bailu_00_PointB1
mechanic_symbol,11585985,0xB0C9C1,11585986,0xB0C9C2,1,1C,28,0xB0C9DE,6B CC 6F 05 18 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 D8 78 05,CC 7D 05 23 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 5F 48 50 49,MAvatar_Bailu_00_PointB1_Sub
other,11586016,0xB0C9E0,11586017,0xB0C9E1,1,05,5,0xB0C9E6,05 1C 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 5F 53 75 62 CC 7D,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 5F 48 50 49 6E 63 72 65 61 73 65 94,#MAva
mechanic_symbol,11586017,0xB0C9E1,11586018,0xB0C9E2,1,23,35,0xB0CA05,1C 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 5F 53 75 62 CC 7D 05,94 81 01 05 18 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 33 A4 82 01,MAvatar_Bailu_00_PointB1_HPIncrease
mechanic_symbol,11586057,0xB0CA09,11586058,0xB0CA0A,1,18,24,0xB0CA22,5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 31 5F 48 50 49 6E 63 72 65 61 73 65 94 81 01 05,A4 82 01 05 17 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 32 C4 83 01 0D,MAvatar_Bailu_00_PointB3
mechanic_symbol,11586086,0xB0CA26,11586087,0xB0CA27,1,17,23,0xB0CA3E,81 01 05 18 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 6F 69 6E 74 42 33 A4 82 01 05,C4 83 01 0D 17 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 E8 84 01 02,MAvatar_Bailu_00_Rank02
mechanic_symbol,11586114,0xB0CA42,11586115,0xB0CA43,1,17,23,0xB0CA5A,A4 82 01 05 17 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 32 C4 83 01 0D,E8 84 01 02 20 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 5F 41 74 74,MAvatar_Bailu_00_Rank04
mechanic_symbol,11586142,0xB0CA5E,11586143,0xB0CA5F,1,20,32,0xB0CA7F,C4 83 01 0D 17 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 E8 84 01 02,05 20 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 5F 41 74 74 61 63 6B,MAvatar_Bailu_00_Rank04_AttackUp
other,11586175,0xB0CA7F,11586176,0xB0CA80,1,05,5,0xB0CA85,4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 5F 41 74 74 61 63 6B 55 70,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 5F 41 74 74 61 63 6B 55 70 98 87 01 05, MAva
mechanic_symbol,11586176,0xB0CA80,11586177,0xB0CA81,1,20,32,0xB0CAA1,41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 5F 41 74 74 61 63 6B 55 70 05,98 87 01 05 19 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 52 65 76 69 76 65 5F 4D 61 72 6B E8 89,MAvatar_Bailu_00_Rank04_AttackUp
mechanic_symbol,11586213,0xB0CAA5,11586214,0xB0CAA6,1,19,25,0xB0CABF,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 52 61 6E 6B 30 34 5F 41 74 74 61 63 6B 55 70 98 87 01 05,E8 89 01 07 1F 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61,MAvatar_Bailu_Revive_Mark
mechanic_symbol,11586243,0xB0CAC3,11586244,0xB0CAC4,1,1F,31,0xB0CAE3,01 05 19 4D 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 52 65 76 69 76 65 5F 4D 61 72 6B E8 89 01 07,01 04 07 1F 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73,Avatar_Bailu_00_Skill01_Phase01
mechanic_symbol,11586278,0xB0CAE6,11586279,0xB0CAE7,1,1F,31,0xB0CB06,61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 31 01 04 07,01 A4 03 07 1F 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 32 5F 50 68 61,Avatar_Bailu_00_Skill01_Phase02
mechanic_symbol,11586314,0xB0CB0A,11586315,0xB0CB0B,1,1F,31,0xB0CB2A,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 32 01 A4 03 07,01 DA 07 07 1F 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 32 5F 50 68 61,Avatar_Bailu_00_Skill02_Phase01
mechanic_symbol,11586350,0xB0CB2E,11586351,0xB0CB2F,1,1F,31,0xB0CB4E,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 32 5F 50 68 61 73 65 30 31 01 DA 07 07,01 88 0B 07 22 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 45 6E 74,Avatar_Bailu_00_Skill02_Phase02
other,11586385,0xB0CB51,11586386,0xB0CB52,1,07,7,0xB0CB59,61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 32 5F 50 68 61 73 65 30 32 01 88 0B,5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 45 6E 74 65 72 52 65 61 64 79 01 A0 25 07,"""Avatar"
mechanic_symbol,11586386,0xB0CB52,11586387,0xB0CB53,1,22,34,0xB0CB75,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 32 5F 50 68 61 73 65 30 32 01 88 0B 07,01 A0 25 07 1F 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 50 68 61,Avatar_Bailu_00_Skill03_EnterReady
mechanic_symbol,11586425,0xB0CB79,11586426,0xB0CB7A,1,1F,31,0xB0CB99,5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 45 6E 74 65 72 52 65 61 64 79 01 A0 25 07,01 C2 29 07 1F 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 50 68 61,Avatar_Bailu_00_Skill03_Phase01
mechanic_symbol,11586461,0xB0CB9D,11586462,0xB0CB9E,1,1F,31,0xB0CBBD,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 50 68 61 73 65 30 31 01 C2 29 07,01 90 2F 07 1E 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 61 73 73 69 76 65 53 6B 69 6C,Avatar_Bailu_00_Skill03_Phase02
mechanic_symbol,11586497,0xB0CBC1,11586498,0xB0CBC2,1,1E,30,0xB0CBE0,74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 30 33 5F 50 68 61 73 65 30 32 01 90 2F 07,01 F6 40 07 22 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C,Avatar_Bailu_00_PassiveSkill01
other,11586531,0xB0CBE3,11586532,0xB0CBE4,1,07,7,0xB0CBEB,76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 61 73 73 69 76 65 53 6B 69 6C 6C 30 31 01 F6 40,5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C 5F 52 65 76 69 76 65 01 C8 4E 07,"""Avatar"
mechanic_symbol,11586532,0xB0CBE4,11586533,0xB0CBE5,1,22,34,0xB0CC07,61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 50 61 73 73 69 76 65 53 6B 69 6C 6C 30 31 01 F6 40 07,01 C8 4E 07 20 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 4D 61 7A 65 49 6E,Avatar_Bailu_00_InsertSkill_Revive
other,11586570,0xB0CC0A,11586571,0xB0CC0B,1,07,7,0xB0CC12,72 5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C 5F 52 65 76 69 76 65 01 C8 4E,5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 4D 61 7A 65 49 6E 4C 65 76 65 6C 01 D0 5E 07 18 41, Avatar
mechanic_symbol,11586571,0xB0CC0B,11586572,0xB0CC0C,1,20,32,0xB0CC2C,5F 42 61 69 6C 75 5F 30 30 5F 49 6E 73 65 72 74 53 6B 69 6C 6C 5F 52 65 76 69 76 65 01 C8 4E 07,01 D0 5E 07 18 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 53 6B 69 6C 6C 54 72 65 65 30 31 01 BE 69,Avatar_Bailu_00_SkillMazeInLevel
mechanic_symbol,11586608,0xB0CC30,11586609,0xB0CC31,1,18,24,0xB0CC49,61 72 5F 42 61 69 6C 75 5F 30 30 5F 53 6B 69 6C 6C 4D 61 7A 65 49 6E 4C 65 76 65 6C 01 D0 5E 07,01 BE 69 07 18 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 53 6B 69 6C 6C 54 72 65 65 30 32 01 C2 6A,Avatar_Bailu_SkillTree01
mechanic_symbol,11586637,0xB0CC4D,11586638,0xB0CC4E,1,18,24,0xB0CC66,D0 5E 07 18 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 53 6B 69 6C 6C 54 72 65 65 30 31 01 BE 69 07,01 C2 6A 03 1E 13 23 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C,Avatar_Bailu_SkillTree02
other,11586667,0xB0CC6B,11586668,0xB0CC6C,1,13,19,0xB0CC7F,69 07 18 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 53 6B 69 6C 6C 54 72 65 65 30 32 01 C2 6A 03 1E,30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 31 01 10 14 EB 0C 44 04 00 00 00 3F C3 1B 32 0C,#Avatar_BlackSwan_0
mechanic_symbol,11586668,0xB0CC6C,11586669,0xB0CC6D,1,23,35,0xB0CC90,07 18 41 76 61 74 61 72 5F 42 61 69 6C 75 5F 53 6B 69 6C 6C 54 72 65 65 30 32 01 C2 6A 03 1E 13,01 10 14 EB 0C 44 04 00 00 00 3F C3 1B 32 0C 01 06 43 61 73 74 65 72 04 23 41 76 61 74 61 72 5F,Avatar_BlackSwan_00_Skill01_Phase01
entity_selector,11586720,0xB0CCA0,11586721,0xB0CCA1,1,06,6,0xB0CCA7,5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 31 01 10 14 EB 0C 44 04 00 00 00 3F C3 1B 32 0C 01,04 23 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68,Caster
other,11586727,0xB0CCA7,11586728,0xB0CCA8,1,04,4,0xB0CCAC,31 5F 50 68 61 73 65 30 31 01 10 14 EB 0C 44 04 00 00 00 3F C3 1B 32 0C 01 06 43 61 73 74 65 72,74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 32,#Ava
mechanic_symbol,11586728,0xB0CCA8,11586729,0xB0CCA9,1,23,35,0xB0CCCC,5F 50 68 61 73 65 30 31 01 10 14 EB 0C 44 04 00 00 00 3F C3 1B 32 0C 01 06 43 61 73 74 65 72 04,01 C3 1B 32 0C 01 06 43 61 73 74 65 72 04 22 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F,Avatar_BlackSwan_00_Skill01_Phase02
entity_selector,11586770,0xB0CCD2,11586771,0xB0CCD3,1,06,6,0xB0CCD9,61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 32 01 C3 1B 32 0C 01,04 22 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 43 61,Caster
other,11586777,0xB0CCD9,11586778,0xB0CCDA,1,04,4,0xB0CCDE,5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 32 01 C3 1B 32 0C 01 06 43 61 73 74 65 72,74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 43 61 6D 65 72 61 01,"""Ava"
mechanic_symbol,11586778,0xB0CCDA,11586779,0xB0CCDB,1,22,34,0xB0CCFD,30 30 5F 53 6B 69 6C 6C 30 31 5F 50 68 61 73 65 30 32 01 C3 1B 32 0C 01 06 43 61 73 74 65 72 04,01 C9 1B 68 07 53 6B 69 6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13,Avatar_BlackSwan_00_Skill01_Camera
other,11586817,0xB0CD01,11586818,0xB0CD02,1,07,7,0xB0CD09,5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 43 61 6D 65 72 61 01 C9 1B 68,00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62 69 6C 69 74 79 54 61 72 67 65,Skill01
entity_selector,11586844,0xB0CD1C,11586845,0xB0CD1D,1,13,19,0xB0CD30,61 01 C9 1B 68 07 53 6B 69 6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01,59 45 66 66 65 63 74 73 2F 45 66 66 5F 50 72 65 66 61 62 2F 45 66 66 5F 41 76 61 74 61 72 2F 45,AbilityTargetEntity
resource,11586845,0xB0CD1D,11586846,0xB0CD1E,1,41,65,0xB0CD5F,01 C9 1B 68 07 53 6B 69 6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13,2F 45 66 66 5F 41 76 61 74 61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31,bilityTargetEntityYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00
resource,11586846,0xB0CD1E,11586847,0xB0CD1F,1,62,98,0xB0CD81,C9 1B 68 07 53 6B 69 6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41,69 74 2E 70 72 65 66 61 62 00 8D 1D 0E 0C 01 06 43 61 73 74 65 72 07 53 6B 69 6C 6C 30 31 00 C8,ilityTargetEntityYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_H
resource,11586847,0xB0CD1F,11586848,0xB0CD20,1,69,105,0xB0CD89,1B 68 07 53 6B 69 6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62,62 00 8D 1D 0E 0C 01 06 43 61 73 74 65 72 07 53 6B 69 6C 6C 30 31 00 C8 C2 EB A3 01 C2 0A 1E 0C,lityTargetEntityYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit.prefa
resource,11586852,0xB0CD24,11586853,0xB0CD25,1,54,84,0xB0CD79,69 6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62 69 6C 69 74 79,6B 69 6C 6C 30 31 5F 48 69 74 2E 70 72 65 66 61 62 00 8D 1D 0E 0C 01 06 43 61 73 74 65 72 07 53,argetEntityYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_S
resource,11586853,0xB0CD25,11586854,0xB0CD26,1,61,97,0xB0CD87,6C 6C 30 31 00 80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62 69 6C 69 74 79 54,66 61 62 00 8D 1D 0E 0C 01 06 43 61 73 74 65 72 07 53 6B 69 6C 6C 30 31 00 C8 C2 EB A3 01 C2 0A,rgetEntityYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit.pre
resource,11586858,0xB0CD2A,11586859,0xB0CD2B,1,45,69,0xB0CD70,80 80 80 80 40 00 DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62 69 6C 69 74 79 54 61 72 67 65 74,53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 48 69 74 2E 70 72 65 66 61 62 00 8D 1D 0E 0C 01,ntityYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_Black
resource,11586864,0xB0CD30,11586865,0xB0CD31,1,59,89,0xB0CD8A,DC C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62 69 6C 69 74 79 54 61 72 67 65 74 45 6E 74 69 74 79,00 8D 1D 0E 0C 01 06 43 61 73 74 65 72 07 53 6B 69 6C 6C 30 31 00 C8 C2 EB A3 01 C2 0A 1E 0C 01,Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit.prefab
resource,11586865,0xB0CD31,11586866,0xB0CD32,1,45,69,0xB0CD77,C9 98 08 E4 1B 82 84 80 01 0C 01 13 41 62 69 6C 69 74 79 54 61 72 67 65 74 45 6E 74 69 74 79 59,5F 53 6B 69 6C 6C 30 31 5F 48 69 74 2E 70 72 65 66 61 62 00 8D 1D 0E 0C 01 06 43 61 73 74 65 72,ffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00
resource,11586872,0xB0CD38,11586873,0xB0CD39,1,2F,47,0xB0CD68,80 01 0C 01 13 41 62 69 6C 69 74 79 54 61 72 67 65 74 45 6E 74 69 74 79 59 45 66 66 65 63 74 73,61 72 5F 42 6C 61 63 6B 53 77 61 6E 5F 30 30 5F 53 6B 69 6C 6C 30 31 5F 48 69 74 2E 70 72 65 66,Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avat
resource,11586873,0xB0CD39,11586874,0xB0CD3A,1,45,69,0xB0CD7F,01 0C 01 13 41 62 69 6C 69 74 79 54 61 72 67 65 74 45 6E 74 69 74 79 59 45 66 66 65 63 74 73 2F,5F 48 69 74 2E 70 72 65 66 61 62 00 8D 1D 0E 0C 01 06 43 61 73 74 65 72 07 53 6B 69 6C 6C 30 31,ff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01
