category,count,first_offset_decimal,first_offset_hex,offsets,value
resource,1,2849246,0x2B79DE,0x2B79DE,[Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_1307_IdleShow_02_Krystal_01_Model.prefab[Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_idleshow01_01.prefabkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_idleshow01_01_CardPath_00_JNT.prefabkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_idleshow01_01_CardPath_01_JNT.prefabkEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_idleshow01_01_CardPath_02_JNT.prefab[Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_idleshow02_01.prefab
resource,1,2842206,0x2B5E5E,0x2B5E5E,[Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Common_Prompt.prefab`Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Common_Shield_Loop.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Common_WeaponEnd.prefab
resource,1,26918508,0x19ABE6C,0x19ABE6C,[Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready.prefab
resource,1,27291999,0x1A0715F,0x1A0715F,\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Weapon.prefab
resource,1,27292122,0x1A071DA,0x1A071DA,\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon.prefab
resource,1,34453441,0x20DB7C1,0x20DB7C1,]Characters/CharacterPrefabs/NPC/Avatar/BlackSwan_00/NPC_Avatar_Lady_BlackSwan_00_Logic.prefab
resource,1,27292729,0x1A07439,0x1A07439,]Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Hand_01.prefab
resource,1,34453342,0x20DB75E,0x20DB75E,^Characters/CharacterPrefabs/NPC/Avatar/BlackSwan_00/NPC_Avatar_Lady_BlackSwan_00_Render.prefab
resource,1,32534,0x7F16,0x7F16,^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1.prefab
resource,1,32745,0x7FE9,0x7FE9,^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2.prefab
resource,1,32956,0x80BC,0x80BC,^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3.prefab
resource,1,25656063,0x1877AFF,0x1877AFF,^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_MazeAttack01_Hit.prefab
resource,1,27291874,0x1A070E2,0x1A070E2,^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_Die.prefab
resource,1,27294019,0x1A07943,0x1A07943,_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Attack_01.prefab
resource,1,27294279,0x1A07A47,0x1A07A47,_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Attack_02.prefab
resource,1,2848391,0x2B7687,0x2B7687,`Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_Start.prefabUEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01.prefabZEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card.prefab]Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_01.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_Die.prefab^Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Card_End.prefabYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Hit_01.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill01_Weapon.prefab
resource,1,2847610,0x2B737A,0x2B737A,bEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Ready_Weapon.prefabUEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02.prefabXEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_01.prefabXEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_02.prefabYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Hit.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon_01.prefab
resource,1,2012402,0x1EB4F2,0x1EB4F2,bEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Ready_Weapon.prefabUEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02.prefabXEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_01.prefabYEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Hit.prefab\Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon.prefab_Effects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill02_Weapon_01.prefab
resource,1,27292243,0x1A07253,0x1A07253,dEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_01_Ready.prefab
resource,1,2848271,0x2B760F,0x2B760F,eEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_PassiveSkill01_Effect01.prefab
resource,1,32424,0x7EA8,0x7EA8,gEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv1_Advanced.prefab
resource,1,32635,0x7F7B,0x7F7B,gEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv2_Advanced.prefab
resource,1,32846,0x804E,0x804E,gEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Card_DOT_Hit_Lv3_Advanced.prefab
resource,1,27293882,0x1A078BA,0x1A078BA,iEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_MainWindow_Break_01.prefab
resource,1,27292361,0x1A072C9,0x1A072C9,iEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Scene_MainWindow_01.prefab
resource,1,26918603,0x19ABECB,0x19ABECB,mEffects/Eff_Prefab/Eff_Avatar/Eff_BlackSwan_00/Eff_Avatar_BlackSwan_00_Skill03_Ready_CardCentre_00_JNT.prefab
